0.016489982605,6
0.0710370540619,7
0.0712850093842,9
0.0805170536041,11
0.0963900089264,14
0.128345012665,18
0.144407987595,23
0.160489082336,28
0.192409038544,31
0.208374023438,31
0.224545001984,27
0.240416049957,20
0.272461891174,14
0.28840303421,15
0.304498910904,15
0.320437908173,15
0.352483987808,13
0.368494987488,9
0.384588956833,9
0.416467905045,14
0.432537078857,19
0.448482036591,29
0.464585065842,36
0.496470928192,39
0.512558937073,36
0.528575897217,31
0.544450998306,24
0.576421976089,18
0.592351913452,14
0.608485937119,11
0.640543937683,8
0.656430959702,9
0.672549962997,15
0.688447952271,18
0.720483064651,18
0.736435890198,15
0.752367973328,10
0.768471956253,11
0.800570964813,13
0.816485881805,14
0.832572937012,15
0.848450899124,14
0.880473852158,11
0.896561861038,7
0.912729024887,9
0.944581031799,10
0.960524082184,10
0.976616859436,7
0.992624044418,5
1.04078102112,7
1.0566599369,9
1.07260489464,9
1.10458302498,7
1.13673400879,2
1.16857504845,6
1.18467998505,9
1.20068597794,12
1.21668386459,13
1.24870586395,11
1.26466107368,8
1.29668998718,5
1.32870388031,6
1.34464406967,6
1.36069488525,6
1.39265108109,7
1.40851306915,9
1.42464900017,13
1.44058299065,16
1.47258901596,17
1.4886059761,15
1.50458192825,12
1.5207529068,10
1.55259108543,11
1.58470392227,17
1.61675286293,21
1.64861893654,24
1.66478395462,19
1.69681501389,12
1.72884202003,13
1.74480605125,12
1.77681207657,13
1.79276585579,12
1.8087439537,10
1.82476496696,7
1.856746912,4
1.87274694443,8
1.8887450695,11
1.92076706886,13
1.9367210865,14
1.95281505585,15
1.9687640667,20
2.00076603889,24
2.01675391197,28
2.03282308578,29
2.0487139225,30
2.08085203171,30
2.09677100182,29
2.11284589767,28
2.14484405518,26
2.16068291664,22
2.17687702179,20
2.1927690506,21
2.24076795578,18
2.25683093071,14
2.27293896675,9
2.32084488869,2
2.33692598343,6
2.39849305153,10
2.39882993698,13
2.40102386475,16
2.44900894165,18
2.46485900879,15
2.48088788986,12
2.49679899216,11
2.52885007858,8
2.54487204552,5
2.57703399658,2
2.60889196396,4
2.62496304512,7
2.64091491699,11
2.67298007011,15
2.68896698952,18
2.70496487617,20
2.72085404396,20
2.75292205811,17
2.76890087128,12
2.78488302231,6
2.83288693428,5
2.84889292717,8
2.86492300034,12
2.8969669342,19
2.91304802895,23
2.9290368557,24
